Source,Target
15518963,12452576
15518963,69040514
15518963,12146883
15518963,84366492
15518963,57309653
15518963,81153174
15518963,89412050
15518963,83918113
15518963,64856693
15518963,34696663
15518963,22371185
15518963,2280925
15518963,14532350
15518963,28779476
15518963,13805193
15518963,51109784
15518963,40806780
15518963,46118230
15518963,7145796
15518963,33965919
15518963,77262938
15518963,72672965
15518963,56438269
15518963,71054168
15518963,10719929
15518963,53151926
15518963,50324666
15518963,5572255
15518963,30692748
15518963,62477989
15518963,10291193
15518963,1590100
15518963,3630801
15518963,73566973
15518963,88951055
15518963,34515885
15518963,65192386
15518963,33729023
15518963,94908870
15518963,29476247
15518963,2727783
15518963,62748852
15518963,79898035
15518963,73831836
15518963,61675309
15518963,19508494
15518963,6974547
15518963,90993144
15518963,44054184
15518963,47665914
15518963,38120286
15518963,23695737
15518963,53305912
15518963,90875873
15518963,27269183
15518963,70373612
15518963,29188308
15518963,27716482
15518963,99780971
15518963,84278909
15518963,5441297
15518963,21062755
15518963,15139876
15518963,59187329
15518963,25611305
15518963,36585191
15518963,1262498
15518963,86359442
15518963,82828925
15518963,79163015
15518963,89633438
15518963,87391349
15518963,92985164
15518963,65702370
15518963,25274328
15518963,30307890
15518963,2308509
15518963,84127389
15518963,53635623
15518963,29967658
15518963,76217726
15518963,32966959
15518963,92004579
15518963,74037424
15518963,85282465
15518963,99441271
15518963,4056735
15518963,47034625
15518963,84935754
15518963,71596283
15518963,57419492
15518963,4412030
15518963,22707820
15518963,67330738
15518963,70015908
15518963,89146051
15518963,92586437
15518963,47135476
15518963,32629274
15518963,5020108
15518963,25548142
15518963,52426428
15518963,99999719
15518963,43954509
15518963,49656965
15518963,64583857
15518963,39098344
15518963,5078977
15518963,87170198
15518963,69202378
15518963,59202816
15518963,93826334
15518963,96620488
15518963,65089282
15518963,88875045
15518963,7882600
15518963,34403962
15518963,21286560
15518963,48877416
15518963,72875358
15518963,3026963
15518963,32235611
15518963,60133128
15518963,1437861
15518963,48175657
15518963,84536952
15518963,29035662
15518963,69192761
15518963,13070283
15518963,78758599
15518963,71690350
15518963,89264375
15518963,71050184
15518963,7625112
15518963,55781228
15518963,44334070
15518963,209846
15518963,23987911
15518963,9744282
15518963,83012045
15518963,70928653
15518963,34578666
15518963,77987251
15518963,51801813
15518963,4840424
15518963,77774869
15518963,4507926
15518963,82600792
15518963,93379955
15518963,70623477
15518963,58163233
15518963,35254771
15518963,6267452
15518963,37629520
15518963,39685696
15518963,50099047
15518963,26184726
15518963,90898160
15518963,48421124
15518963,32557541
15518963,30359301
15518963,8262673
15518963,27371677
15518963,76072296
15518963,10969557
15518963,30795510
15518963,76197167
15518963,72606928
15518963,49449222
15518963,45950158
15518963,9247573
15518963,34951144
15518963,79565264
15518963,64823202
15518963,77028053
15518963,85412221
15518963,13116253
15518963,81415145
15518963,53137996
15518963,2542074
15518963,15324132
15518963,41765607
15518963,34244653
15518963,1886295
15518963,49113832
15518963,89911849
15518963,31009143
15518963,81963465
15518963,17662070
15518963,60779034
15518963,7403069
15518963,92515045
15518963,78910999
15518963,20756929
15518963,89872993
15518963,47562808
15518963,75094817
15518963,77061457
15518963,11571585
15518963,18269902
15518963,73837874
15518963,45337876
15518963,59624692
15518963,64615715
15518963,65145165
15518963,5784017
15518963,31726711
15518963,62284107
15518963,37957107
15518963,20698800
15518963,20663478
15518963,93404197
15518963,87500199
15518963,57918398
15518963,67596166
15518963,36565946
15518963,43560446
15518963,1575500
15518963,63128500
15518963,4600130
15518963,94665126
15518963,82247105
15518963,85002050
15518963,28580197
15518963,84881992
15518963,32073734
15518963,58089727
15518963,63644020
15518963,81970589
15518963,97041990
15518963,13790537
15518963,46036186
15518963,35643327
15518963,83528194
15518963,65649958
15518963,80595556
15518963,89585328
15518963,5601266
15518963,43577660
15518963,26563139
15518963,9496444
15518963,9922895
15518963,55414581
15518963,48926997
15518963,36846405
15518963,7252658
15518963,8931716
15518963,80028565
15518963,91645883
15518963,81557985
15518963,39067376
15518963,35044898
15518963,91681216
15518963,65757372
15518963,62237525
15518963,23465073
15518963,47161472
15518963,48858540
15518963,40697344
15518963,67316132
15518963,9106565
15518963,99757836
15518963,60015573
15518963,30209316
15518963,96825782
15518963,6578866
15518963,64786038
15518963,25826735
15518963,90896426
15518963,75499368
15518963,71894528
15518963,41615052
15518963,34990542
15518963,27169108
15518963,62195454
15518963,28710814
15518963,42838261
15518963,26194807
15518963,25063712
15518963,31931789
15518963,87555233
15518963,27330245
15518963,93869412
15518963,8917566
15518963,74035064
15518963,90250707
15518963,10174800
15518963,84017289
15518963,48192138
15518963,95284337
15518963,92500538
15518963,9400542
15518963,72482145
15518963,44081064
15518963,73395672
15518963,55163915
15518963,22289711
15518963,51974634
15518963,20706872
15518963,91788347
15518963,61667392
15518963,51400283
15518963,27403184
15518963,71290489
15518963,42464358
15518963,44998198
15518963,64129953
15518963,31614451
15518963,33519202
15518963,45956527
15518963,78708727
15518963,54498778
15518963,45240610
15518963,31064027
15518963,15412089
15518963,91011716
15518963,80642759
15518963,93228496
15518963,90523405
15518963,5331858
15518963,3340707
15518963,58785284
15518963,63174284
15518963,95106625
15518963,69098613
15518963,43836290
15518963,13334284
15518963,74945355
15518963,53921555
15518963,77844660
15518963,57054027
15518963,42931316
15518963,12694046
15518963,18064882
15518963,90959665
15518963,43901210
15518963,13003737
15518963,29592157
15518963,48622918
15518963,4079225
15518963,29578551
15518963,42350727
15518963,60077524
15518963,61468279
15518963,58740922
15518963,70071337
15518963,34214628
15518963,50842877
15518963,84405730
15518963,96050819
15518963,33317958
15518963,46456087
15518963,87346741
15518963,13777813
15518963,9240479
15518963,96388930
15518963,51796424
15518963,5091244
15518963,58109871
15518963,31886446
15518963,12401283
15518963,37528806
15518963,80315713
15518963,63789477
15518963,4439223
15518963,82417419
15518963,24056007
15518963,27646904
15518963,91664011
15518963,40068951
15518963,85132234
15518963,77872242
15518963,21063531
15518963,96330101
15518963,11426547
15518963,30829034
15518963,17637095
15518963,59889213
15518963,94984570
15518963,49267441
15518963,20454498
15518963,30052804
15518963,29760620
15518963,62651613
15518963,25642436
15518963,4009016
15518963,98436889
15518963,72867912
15518963,5901090
15518963,26919720
15518963,9379217
15518963,50444845
15518963,15895112
15518963,43402162
15518963,21986363
15518963,87211693
15518963,77037159
15518963,82251986
15518963,68515385
15518963,94595381
15518963,45640297
15518963,40568425
15518963,69198530
15518963,5553399
15518963,84250211
15518963,382205
15518963,4738018
15518963,18794902
15518963,49433759
15518963,17994608
15518963,90592509
15518963,21165498
15518963,94987109
15518963,73391112
15518963,15815377
15518963,70220735
15518963,70573126
15518963,5784830
15518963,80203199
15518963,23990210
15518963,95695958
15518963,62850207
15518963,60796084
15518963,8363478
15518963,95664890
15518963,29637368
15518963,66039474
15518963,36664091
15518963,24285532
15518963,27483181
15518963,85741687
15518963,74611932
15518963,81449709
15518963,76612185
15518963,62103712
15518963,27797058
15518963,7104870
15518963,80359342
15518963,45120219
15518963,15872111
15518963,76286813
15518963,28822354
15518963,19912700
15518963,395362
15518963,12692614
15518963,10332276
15518963,12736670
15518963,46135622
15518963,35731833
15518963,63274350
15518963,22931266
15518963,96398241
15518963,94496477
15518963,64632049
15518963,87893710
15518963,86616562
15518963,67608828
15518963,49758087
15518963,63584618
15518963,65786972
15518963,30426718
15518963,19586017
15518963,42932866
15518963,93375740
15518963,48865310
15518963,4831445
15518963,71919918
15518963,27435226
15518963,69742217
15518963,25725029
15518963,8689652
15518963,3062828
15518963,73924813
15518963,74831123
15518963,6140420
15518963,7892581
15518963,64983507
15518963,32128058
15518963,84875408
15518963,98797838
15518963,91817721
15518963,20174148
15518963,87323322
15518963,57877336
15518963,39317911
15518963,25162039
15518963,49374460
15518963,20818527
15518963,22153413
15518963,35422658
15518963,45484900
15518963,40415753
15518963,3202284
15518963,30705844
15518963,98340836
15518963,58699886
15518963,77608251
15518963,80089924
15518963,12555835
15518963,699147
15518963,1669345
15518963,91476862
15518963,90570773
15518963,42327044
15518963,5154615
15518963,43409965
15518963,65972101
15518963,5140901
15518963,10033237
15518963,14262029
15518963,96225401
15518963,45730841
15518963,84929318
15518963,90983168
15518963,72305972
15518963,48282365
15518963,87154444
15518963,34630861
15518963,42486879
15518963,53776967
15518963,57970568
15518963,31844377
15518963,6995562
15518963,96753673
15518963,13963081
15518963,14676777
15518963,45609622
15518963,27638865
15518963,23842972
15518963,59705810
15518963,52217144
15518963,95658706
15518963,13345803
15518963,24085354
15518963,12427048
15518963,14232827
15518963,97968198
15518963,56320893
15518963,25864883
15518963,34452667
15518963,74206250
15518963,75545303
15518963,53298072
15518963,8277720
15518963,23139007
15518963,89422483
15518963,41447410
15518963,92337505
15518963,72339152
15518963,16230696
15518963,87928464
15518963,78781294
15518963,69887285
15518963,52576771
15518963,55398187
15518963,24958329
15518963,68989367
15518963,76176705
15518963,63194701
15518963,98424737
15518963,790545
15518963,85613373
15518963,19662674
15518963,79160132
15518963,58334182
15518963,90445641
15518963,16695120
15518963,43185349
15518963,43743775
15518963,98035074
15518963,38325431
15518963,34130740
15518963,70067546
15518963,99273673
15518963,31219768
15518963,73692055
15518963,64534495
15518963,98584120
15518963,52376171
15518963,24691484
15518963,40295684
15518963,54700043
15518963,85018548
15518963,83452733
15518963,97380656
15518963,12300210
15518963,28963997
15518963,77192690
15518963,50680248
15518963,68863353
15518963,15383717
15518963,28686778
15518963,74787554
15518963,662078
15518963,68392592
15518963,13870264
15518963,80069321
15518963,25328635
15518963,15389848
15518963,99162909
15518963,76995950
15518963,78282182
15518963,29292813
15518963,42309499
15518963,68850721
15518963,40792676
15518963,31688788
15518963,79310756
15518963,39398044
15518963,99131282
15518963,6429395
15518963,12372179
15518963,65176457
15518963,38810800
15518963,61519144
15518963,93662781
15518963,49596131
15518963,65004307
15518963,74957360
15518963,51596156
15518963,82217599
15518963,92226655
15518963,93425070
15518963,16974298
15518963,56835776
15518963,55417128
15518963,71102020
15518963,68532004
15518963,20338086
15518963,55780698
15518963,44478809
15518963,90915655
15518963,96637143
15518963,41173914
15518963,26290842
15518963,36951891
15518963,83325195
15518963,22912247
15518963,55673732
15518963,13955516
15518963,51451329
15518963,42279777
15518963,92026469
15518963,88717811
15518963,17984055
15518963,34531476
15518963,91214151
15518963,77027932
15518963,17835273
15518963,74317968
15518963,63950351
15518963,65826107
15518963,32682444
15518963,88810382
15518963,42439400
15518963,12047510
15518963,80686882
15518963,93836182
15518963,57019133
15518963,31199926
15518963,27638911
15518963,63087426
15518963,33284202
15518963,85989744
15518963,11107703
15518963,7891487
15518963,40784201
15518963,66128557
15518963,69434571
15518963,49848624
15518963,69659295
15518963,5878125
15518963,99826855
15518963,64229364
15518963,76596680
15518963,29843597
15518963,42776816
15518963,98720997
15518963,55080181
15518963,47454436
15518963,89370966
15518963,45736427
15518963,2229638
15518963,83561794
15518963,35095574
15518963,9990857
15518963,74722250
15518963,53270235
15518963,14377589
15518963,703418
15518963,26621707
15518963,28080366
15518963,18572416
15518963,67614318
15518963,53093470
15518963,40133140
15518963,52836787
15518963,77118219
15518963,79717935
15518963,65923837
15518963,47926412
15518963,64608925
15518963,18630585
15518963,39436988
15518963,27402949
15518963,90306990
15518963,24485030
15518963,76022906
15518963,931050
15518963,88086471
15518963,37557806
15518963,26782716
15518963,37163914
15518963,44419633
15518963,90600046
15518963,6788079
15518963,89104348
15518963,85140888
15518963,45366707
15518963,79567441
15518963,62898465
15518963,92453423
15518963,64303715
15518963,5731444
15518963,70272339
15518963,1384275
15518963,10214703
15518963,14964274
15518963,75251344
15518963,6022950
15518963,44795307
15518963,70320537
15518963,79290393
15518963,44428498
15518963,99257781
15518963,7819942
15518963,57257001
15518963,90460455
15518963,19706781
15518963,23790523
15518963,39082809
15518963,74772060
15518963,84091434
15518963,22969905
15518963,97743030
15518963,27618909
15518963,10473090
15518963,13815270
15518963,94037175
15518963,32845963
15518963,67029426
15518963,99966147
15518963,89274190
15518963,90632032
15518963,25603386
15518963,25841601
15518963,57376006
15518963,49094622
15518963,14488172
15518963,81591924
15518963,89748321
15518963,80592820
15518963,58705718
15518963,92080942
